"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,2866111842.5755,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,2694485448.2964,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,2900689221.8895,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,3202726608.2312,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,3182833946.1971,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,3355625931.8438,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,3675529580.6041,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,4362493610.5703,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,4217463191.9918,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,4251816626.2102,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,4524307853.9834,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,5171466539.724,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,5511513096.024,,
"NOR","Norway","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,5507453839.8738,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,4880000000,"B","Break"
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,4432000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,4410000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,5300000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,6660000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,8520000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,11550000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,15524000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,19083000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,26034000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2010","2010","PLN","Zloty","0","Units",,,28862000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2011","2011","PLN","Zloty","0","Units",,,38212000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2012","2012","PLN","Zloty","0","Units",,,20143000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2013","2013","PLN","Zloty","0","Units",,,11448000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2014","2014","PLN","Zloty","0","Units",,,7680000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2015","2015","PLN","Zloty","0","Units",,,10504000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2016","2016","PLN","Zloty","0","Units",,,14845000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2017","2017","PLN","Zloty","0","Units",,,15833000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2018","2018","PLN","Zloty","0","Units",,,13338000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2019","2019","PLN","Zloty","0","Units",,,13435000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2020","2020","PLN","Zloty","0","Units",,,17206000000,,
"POL","Poland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2021","2021","PLN","Zloty","0","Units",,,17882000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,794000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,415000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,418000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,855000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,997000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,950000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,1376000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,2447000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,3176000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,2814000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2010","2010","PLN","Zloty","0","Units",,,2757000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2011","2011","PLN","Zloty","0","Units",,,3811000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2012","2012","PLN","Zloty","0","Units",,,1803000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2013","2013","PLN","Zloty","0","Units",,,1103000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2014","2014","PLN","Zloty","0","Units",,,222000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2015","2015","PLN","Zloty","0","Units",,,1424000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2016","2016","PLN","Zloty","0","Units",,,1425000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2017","2017","PLN","Zloty","0","Units",,,2172000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2018","2018","PLN","Zloty","0","Units",,,1968000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2019","2019","PLN","Zloty","0","Units",,,2814000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2020","2020","PLN","Zloty","0","Units",,,2780000000,,
"POL","Poland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2021","2021","PLN","Zloty","0","Units",,,3121000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,4086000000,"B","Break"
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,4017000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,3992000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,4445000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,5599000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,7542000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,10148000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,13029000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,15834000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,23111000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","PLN","Zloty","0","Units",,,26006000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","PLN","Zloty","0","Units",,,34281000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","PLN","Zloty","0","Units",,,18339000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","PLN","Zloty","0","Units",,,10345000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","PLN","Zloty","0","Units",,,7202000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","PLN","Zloty","0","Units",,,9080000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","PLN","Zloty","0","Units",,,13420000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","PLN","Zloty","0","Units",,,13661000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","PLN","Zloty","0","Units",,,11370000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","PLN","Zloty","0","Units",,,10380000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","PLN","Zloty","0","Units",,,14252000000,,
"POL","Poland","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","PLN","Zloty","0","Units",,,14467000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,238000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,166000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,150000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,299000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,348000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,331000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,260000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,380000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,125000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,680000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2010","2010","PLN","Zloty","0","Units",,,850000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2011","2011","PLN","Zloty","0","Units",,,983000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2012","2012","PLN","Zloty","0","Units",,,1286000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2013","2013","PLN","Zloty","0","Units",,,1625000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2014","2014","PLN","Zloty","0","Units",,,2570000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2015","2015","PLN","Zloty","0","Units",,,2421000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2016","2016","PLN","Zloty","0","Units",,,3183000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2017","2017","PLN","Zloty","0","Units",,,3392000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2018","2018","PLN","Zloty","0","Units",,,3053000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2019","2019","PLN","Zloty","0","Units",,,3937000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2020","2020","PLN","Zloty","0","Units",,,4449000000,,
"POL","Poland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2021","2021","PLN","Zloty","0","Units",,,4804000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,1798000000,"B","Break"
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,2445000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,3050000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,3170000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,4777000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,5083000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,6506000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,5733000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,7044000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,10131000000,,
